smk_id,smk_latitude,smk_longitude,wof_id,wof_parentid,wof_name,wof_placetype
4970,55.6815933,12.5761475,85906013,101749159,Kultorvet,neighbourhood
4970,55.6815933,12.5761475,101749159,1159297727,Copenhagen,locality
4970,55.6815933,12.5761475,85682581,85633121,Capital,region
4970,55.6815933,12.5761475,1159297727,85682581,Copenhagen,localadmin
4970,55.6815933,12.5761475,85633121,102191581,Denmark,country
4971,55.067456,10.6230663,85682575,85633121,Southern,region
4971,55.067456,10.6230663,85633121,102191581,Denmark,country
4971,55.067456,10.6230663,1394014043,85682575,Svendborg,localadmin
4971,55.067456,10.6230663,101818203,1394014043,Svendborg,locality
4971,55.067456,10.6230663,1159297853,85682575,Gribskov,localadmin
4972,55.1906306,12.0152845,85682589,85633121,Zealand,region
4972,55.1906306,12.0152845,85633121,102191581,Denmark,country
4972,55.1906306,12.0152845,1159297917,85682589,Lemvig,localadmin
4972,55.1906306,12.0152845,1394013979,85682589,Naestved,localadmin
4980,56.72143699999999,10.112897,101805801,1394014035,Hadsund,locality
4980,56.72143699999999,10.112897,85682593,85633121,North Jutland,region
4980,56.72143699999999,10.112897,85633121,102191581,Denmark,country
4980,56.72143699999999,10.112897,1394014035,85682593,Mariagerfjord,localadmin
4980,56.72143699999999,10.112897,1159297835,85682593,Aero,localadmin
4982,56.38143609999999,9.619654599999999,101805685,1394014051,Bjerringbro,locality
4982,56.38143609999999,9.619654599999999,85682597,85633121,Central Jutland,region
4982,56.38143609999999,9.619654599999999,85633121,102191581,Denmark,country
4982,56.38143609999999,9.619654599999999,1159297825,85682597,Hoje-Taastrup,localadmin
4982,56.38143609999999,9.619654599999999,1394014051,85682597,Viborg,localadmin
4985,55.84972,12.421976,85682581,85633121,Capital,region
4985,55.84972,12.421976,1394014143,85682581,Rudersdal,localadmin
4985,55.84972,12.421976,1159297843,85682581,Morso,localadmin
4985,55.84972,12.421976,85633121,102191581,Denmark,country
4985,55.84972,12.421976,101818427,1394014143,Birkerød,locality
4981,55.693182659486446,12.605330226733402,85906115,101749159,Poul Ankers Gade,neighbourhood
4981,55.693182659486446,12.605330226733402,101749159,1159297727,Copenhagen,locality
5023,55.335307415877224,10.975981794195539,85633121,102191581,Denmark,country
5023,55.335307415877224,10.975981794195539,1159297897,85682589,Skive,localadmin
5023,55.335307415877224,10.975981794195539,1394013981,85682589,Slagelse,localadmin
5009,55.67531628048482,12.585514837048345,85906261,101749159,Vindebrogade,neighbourhood
5009,55.67531628048482,12.585514837048345,85682581,85633121,Capital,region
5009,55.67531628048482,12.585514837048345,101749159,1159297727,Copenhagen,locality
5009,55.67531628048482,12.585514837048345,1159297727,85682581,Copenhagen,localadmin
5009,55.67531628048482,12.585514837048345,85633121,102191581,Denmark,country
4990,56.52228063823993,8.11604188619996,85682597,85633121,Central Jutland,region
5012,57.729551268254454,10.584314383636476,101817301,1394014001,Skagen,locality
5012,57.729551268254454,10.584314383636476,85682593,85633121,North Jutland,region
5012,57.729551268254454,10.584314383636476,85633121,102191581,Denmark,country
5012,57.729551268254454,10.584314383636476,1394014001,85682593,Frederikshavn,localadmin
5012,57.729551268254454,10.584314383636476,1159297889,85682593,Assens,localadmin
5003,55.70717292865027,11.559256090490718,85682589,85633121,Zealand,region
5003,55.70717292865027,11.559256090490718,1159297717,85682589,Holbaek,localadmin
5003,55.70717292865027,11.559256090490718,85633121,102191581,Denmark,country
5011,56.04937668658665,12.108556524853507,85682581,85633121,Capital,region
5011,56.04937668658665,12.108556524853507,101840811,1394014111,Tisvilde,locality
5011,56.04937668658665,12.108556524853507,1159297855,85682581,Horsens,localadmin
5011,56.04937668658665,12.108556524853507,1394014111,85682581,Gribskov,localadmin
5011,56.04937668658665,12.108556524853507,85633121,102191581,Denmark,country
5016,55.01550257667328,11.926847822180173,85682589,85633121,Zealand,region
5016,55.01550257667328,11.926847822180173,85633121,102191581,Denmark,country
5016,55.01550257667328,11.926847822180173,1159297907,85682589,Jammerbugt,localadmin
5016,55.01550257667328,11.926847822180173,1394013993,85682589,Vordingborg,localadmin
5007,55.128020321735335,12.033717792290298,85682589,85633121,Zealand,region
5007,55.128020321735335,12.033717792290298,1394013993,85682589,Vordingborg,localadmin
5007,55.128020321735335,12.033717792290298,85633121,102191581,Denmark,country
5007,55.128020321735335,12.033717792290298,1159297907,85682589,Jammerbugt,localadmin
5000,55.56906980196095,9.74325135974122,101805497,1394014037,Fredericia,locality
5000,55.56906980196095,9.74325135974122,85682575,85633121,Southern,region
5000,55.56906980196095,9.74325135974122,1159297769,85682575,Glostrup,localadmin
5000,55.56906980196095,9.74325135974122,1394014037,85682575,Fredericia,localadmin
5000,55.56906980196095,9.74325135974122,85633121,102191581,Denmark,country
4995,55.604492451739226,8.106455128456108,85682575,85633121,Southern,region
4995,55.604492451739226,8.106455128456108,1159297925,85682575,Gentofte,localadmin
4995,55.604492451739226,8.106455128456108,85633121,102191581,Denmark,country
4995,55.604492451739226,8.106455128456108,1394014031,85682575,Varde,localadmin
5015,56.068913664496115,12.135787719543476,85682581,85633121,Capital,region
5015,56.068913664496115,12.135787719543476,1159297855,85682581,Horsens,localadmin
5015,56.068913664496115,12.135787719543476,1394014111,85682581,Gribskov,localadmin
5015,56.068913664496115,12.135787719543476,85633121,102191581,Denmark,country
5017,55.643119267914805,9.122429089355455,85682575,85633121,Southern,region
5017,55.643119267914805,9.122429089355455,1394014133,85682575,Billund,localadmin
5017,55.643119267914805,9.122429089355455,1159297863,85682575,Tonder,localadmin
5017,55.643119267914805,9.122429089355455,85633121,102191581,Denmark,country
4992,55.613542856299375,12.57042322883911,85929331,-1,Vestamager,neighbourhood
4992,55.613542856299375,12.57042322883911,85682581,85633121,Capital,region
4992,55.613542856299375,12.57042322883911,1394013997,85682581,Tarnby,localadmin
4992,55.613542856299375,12.57042322883911,1159297833,85682581,Mariagerfjord,localadmin
4992,55.613542856299375,12.57042322883911,85633121,102191581,Denmark,country
5024,55.78550526268929,12.572279996325673,101754109,1159297723,Taarbæk,locality
5024,55.78550526268929,12.572279996325673,85682581,85633121,Capital,region
5024,55.78550526268929,12.572279996325673,1159297723,85682581,Lyngby-Taarbaek,localadmin
5024,55.78550526268929,12.572279996325673,85633121,102191581,Denmark,country
4989,55.646598,11.387816,85682589,85633121,Zealand,region
4989,55.646598,11.387816,85633121,102191581,Denmark,country
4989,55.646598,11.387816,1159297717,85682589,Holbaek,localadmin
5014,55.78313915529412,12.571121282031239,101754109,1159297723,Taarbæk,locality
5014,55.78313915529412,12.571121282031239,85682581,85633121,Capital,region
5014,55.78313915529412,12.571121282031239,1159297723,85682581,Lyngby-Taarbaek,localadmin
5014,55.78313915529412,12.571121282031239,85633121,102191581,Denmark,country
4993,55.78485518344216,12.566658086230458,101754109,1159297723,Taarbæk,locality
4993,55.78485518344216,12.566658086230458,85682581,85633121,Capital,region
4993,55.78485518344216,12.566658086230458,1159297723,85682581,Lyngby-Taarbaek,localadmin
4993,55.78485518344216,12.566658086230458,85633121,102191581,Denmark,country
5020,55.97412290958828,12.406049676721196,85682581,85633121,Capital,region
5020,55.97412290958828,12.406049676721196,1394014147,85682581,Fredensborg,localadmin
5020,55.97412290958828,12.406049676721196,101818419,1394014147,Fredensborg,locality
5020,55.97412290958828,12.406049676721196,1159297817,85682581,Helsingor,localadmin
5020,55.97412290958828,12.406049676721196,85633121,102191581,Denmark,country
4998,56.13464978707355,9.408645175048829,85682597,85633121,Central Jutland,region
4998,56.13464978707355,9.408645175048829,1159297931,85682597,Koge,localadmin
4998,56.13464978707355,9.408645175048829,85633121,102191581,Denmark,country
4998,56.13464978707355,9.408645175048829,1394014107,85682597,Ikast-Brande,localadmin
4996,56.093057504615935,9.736894081787119,85682597,85633121,Central Jutland,region
4996,56.093057504615935,9.736894081787119,1159297721,85682597,Skanderborg,localadmin
4996,56.093057504615935,9.736894081787119,85633121,102191581,Denmark,country
5010,56.10370457211363,9.684970294165026,85682597,85633121,Central Jutland,region
5010,56.10370457211363,9.684970294165026,1159297721,85682597,Skanderborg,localadmin
5010,56.10370457211363,9.684970294165026,85633121,102191581,Denmark,country
5006,56.08060411217734,12.516039317822258,101817271,1394014013,Hellebæk,locality
5006,56.08060411217734,12.516039317822258,85682581,85633121,Capital,region
5006,56.08060411217734,12.516039317822258,1159297819,85682581,Kolding,localadmin
5006,56.08060411217734,12.516039317822258,1394014013,85682581,Helsingor,localadmin
5006,56.08060411217734,12.516039317822258,85633121,102191581,Denmark,country
5005,62.007386218498205,-6.775084765279955,85633153,136253045,Faroe Islands,dependency
4994,56.06722749999999,12.2309388,85682581,85633121,Capital,region
4994,56.06722749999999,12.2309388,1159297855,85682581,Horsens,localadmin
4994,56.06722749999999,12.2309388,1394014111,85682581,Gribskov,localadmin
4994,56.06722749999999,12.2309388,85633121,102191581,Denmark,country
5002,56.6463755,9.9538484,85682593,85633121,North Jutland,region
5002,56.6463755,9.9538484,85633121,102191581,Denmark,country
5002,56.6463755,9.9538484,1159297835,85682593,Aero,localadmin
5002,56.6463755,9.9538484,1394014035,85682593,Mariagerfjord,localadmin
5008,57.3338809,10.4788857,85682593,85633121,North Jutland,region
5008,57.3338809,10.4788857,85633121,102191581,Denmark,country
5008,57.3338809,10.4788857,1159297889,85682593,Assens,localadmin
5008,57.3338809,10.4788857,1394014001,85682593,Frederikshavn,localadmin
5021,56.22443,9.382489,1159297773,85682597,Hjorring,localadmin
5021,56.22443,9.382489,85682597,85633121,Central Jutland,region
5021,56.22443,9.382489,1394014121,85682597,Silkeborg,localadmin
5021,56.22443,9.382489,85633121,102191581,Denmark,country
4999,55.665377907196344,12.567041845410172,85905983,101749159,Kalvebod Brygge,neighbourhood
4999,55.665377907196344,12.567041845410172,101749159,1159297727,Copenhagen,locality
4999,55.665377907196344,12.567041845410172,85682581,85633121,Capital,region
4999,55.665377907196344,12.567041845410172,1159297727,85682581,Copenhagen,localadmin
4999,55.665377907196344,12.567041845410172,85633121,102191581,Denmark,country
5031,55.69500865948407,12.57338130163574,85906139,101749159,Rørholmsgade,neighbourhood
5031,55.69500865948407,12.57338130163574,101749159,1159297727,Copenhagen,locality
5031,55.69500865948407,12.57338130163574,85682581,85633121,Capital,region
5031,55.69500865948407,12.57338130163574,1159297727,85682581,Copenhagen,localadmin
5031,55.69500865948407,12.57338130163574,85633121,102191581,Denmark,country
5030,55.70909693497993,11.554363741247554,85682589,85633121,Zealand,region
5030,55.70909693497993,11.554363741247554,1159297717,85682589,Holbaek,localadmin
5030,55.70909693497993,11.554363741247554,85633121,102191581,Denmark,country
5040,55.68900028711153,11.043226634501648,85682589,85633121,Zealand,region
5040,55.68900028711153,11.043226634501648,85633121,102191581,Denmark,country
5040,55.68900028711153,11.043226634501648,1394013985,85682589,Kalundborg,localadmin
5040,55.68900028711153,11.043226634501648,1159297757,85682589,Nyborg,localadmin
5056,55.86410786338189,11.696778661718747,85682589,85633121,Zealand,region
5056,55.86410786338189,11.696778661718747,85633121,102191581,Denmark,country
5056,55.86410786338189,11.696778661718747,1159297935,85682589,,localadmin
5056,55.86410786338189,11.696778661718747,1394014017,85682589,Odsherred,localadmin
5052,55.49349421034253,12.078553564062497,85682589,85633121,Zealand,region
5052,55.49349421034253,12.078553564062497,1159297933,85682589,Odsherred,localadmin
5052,55.49349421034253,12.078553564062497,1394014027,85682589,Koge,localadmin
5052,55.49349421034253,12.078553564062497,85633121,102191581,Denmark,country
5055,55.747131313631925,11.343842870703122,85682589,85633121,Zealand,region
5055,55.747131313631925,11.343842870703122,85633121,102191581,Denmark,country
5055,55.747131313631925,11.343842870703122,1159297757,85682589,Nyborg,localadmin
5055,55.747131313631925,11.343842870703122,1394013985,85682589,Kalundborg,localadmin
5051,55.47455368006282,11.764756566992185,85682589,85633121,Zealand,region
5051,55.47455368006282,11.764756566992185,1394014123,85682589,Ringsted,localadmin
5051,55.47455368006282,11.764756566992185,1159297777,85682589,Hillerod,localadmin
5051,55.47455368006282,11.764756566992185,85633121,102191581,Denmark,country
5026,55.70827757473048,9.688020797656236,85682597,85633121,Central Jutland,region
5059,56.093434975227666,12.44832274868775,85682581,85633121,Capital,region
5059,56.093434975227666,12.44832274868775,1394014013,85682581,Helsingor,localadmin
5059,56.093434975227666,12.44832274868775,1159297819,85682581,Kolding,localadmin
5059,56.093434975227666,12.44832274868775,85633121,102191581,Denmark,country
5037,55.973061014771666,12.005385193548568,85682581,85633121,Capital,region
5037,55.973061014771666,12.005385193548568,1159297739,85682581,Halsnaes,localadmin
5037,55.973061014771666,12.005385193548568,85633121,102191581,Denmark,country
5039,55.78468876075627,12.593824441802992,101754109,1159297723,Taarbæk,locality
5039,55.78468876075627,12.593824441802992,85682581,85633121,Capital,region
5039,55.78468876075627,12.593824441802992,1159297723,85682581,Lyngby-Taarbaek,localadmin
5039,55.78468876075627,12.593824441802992,85633121,102191581,Denmark,country
5053,55.81428365486802,12.521738254492192,85682581,85633121,Capital,region
5053,55.81428365486802,12.521738254492192,101749159,1159297727,Copenhagen,locality
5053,55.81428365486802,12.521738254492192,1394014143,85682581,Rudersdal,localadmin
5053,55.81428365486802,12.521738254492192,1159297843,85682581,Morso,localadmin
5053,55.81428365486802,12.521738254492192,85633121,102191581,Denmark,country
5043,55.81442215090746,12.52203866190186,85682581,85633121,Capital,region
5043,55.81442215090746,12.52203866190186,1159297843,85682581,Morso,localadmin
5043,55.81442215090746,12.52203866190186,101749159,1159297727,Copenhagen,locality
5043,55.81442215090746,12.52203866190186,1394014143,85682581,Rudersdal,localadmin
5043,55.81442215090746,12.52203866190186,85633121,102191581,Denmark,country
5041,56.03714332708295,12.559854661132807,1159297819,85682581,Kolding,localadmin
5041,56.03714332708295,12.559854661132807,85682581,85633121,Capital,region
5041,56.03714332708295,12.559854661132807,1394014013,85682581,Helsingor,localadmin
5041,56.03714332708295,12.559854661132807,85633121,102191581,Denmark,country
5033,55.806696895891214,12.43270707976225,85682581,85633121,Capital,region
5033,55.806696895891214,12.43270707976225,1394014143,85682581,Rudersdal,localadmin
5033,55.806696895891214,12.43270707976225,1159297843,85682581,Morso,localadmin
5033,55.806696895891214,12.43270707976225,85633121,102191581,Denmark,country
5035,55.80702975772794,12.432186731213362,1394014143,85682581,Rudersdal,localadmin
5035,55.80702975772794,12.432186731213362,85682581,85633121,Capital,region
5035,55.80702975772794,12.432186731213362,1159297843,85682581,Morso,localadmin
5035,55.80702975772794,12.432186731213362,85633121,102191581,Denmark,country
5027,56.2648462,9.8937964,85682597,85633121,Central Jutland,region
5027,56.2648462,9.8937964,1159297745,85682597,Favrskov,localadmin
5027,56.2648462,9.8937964,85633121,102191581,Denmark,country
5028,55.2145604,11.4639874,85682589,85633121,Zealand,region
5028,55.2145604,11.4639874,85633121,102191581,Denmark,country
5028,55.2145604,11.4639874,1394013981,85682589,Slagelse,localadmin
5028,55.2145604,11.4639874,1159297897,85682589,Skive,localadmin
5029,55.688543,11.0461717,101818319,1394013985,Kalundborg,locality
5029,55.688543,11.0461717,85682589,85633121,Zealand,region
5029,55.688543,11.0461717,85633121,102191581,Denmark,country
5029,55.688543,11.0461717,1394013985,85682589,Kalundborg,localadmin
5029,55.688543,11.0461717,1159297757,85682589,Nyborg,localadmin
5034,55.825629,12.137209,85682581,85633121,Capital,region
5034,55.825629,12.137209,1159297729,85682581,Frederikssund,localadmin
5034,55.825629,12.137209,85633121,102191581,Denmark,country
5032,55.674794636947496,12.576645190109272,85906239,101749159,Vandkusten,neighbourhood
5032,55.674794636947496,12.576645190109272,85906075,101749159,Ny Vestergade,neighbourhood
5032,55.674794636947496,12.576645190109272,1159297727,85682581,Copenhagen,localadmin
5032,55.674794636947496,12.576645190109272,85682581,85633121,Capital,region
5032,55.674794636947496,12.576645190109272,101749159,1159297727,Copenhagen,locality
5038,55.9701909,12.0567904,85682581,85633121,Capital,region
5038,55.9701909,12.0567904,1159297739,85682581,Halsnaes,localadmin
5038,55.9701909,12.0567904,85633121,102191581,Denmark,country
5042,55.6843874,12.5963518,85898785,101749159,Havnen,neighbourhood
5042,55.6843874,12.5963518,101749159,1159297727,Copenhagen,locality
5042,55.6843874,12.5963518,85682581,85633121,Capital,region
5042,55.6843874,12.5963518,1159297727,85682581,Copenhagen,localadmin
5042,55.6843874,12.5963518,85633121,102191581,Denmark,country
5045,55.683963,11.587905,85682589,85633121,Zealand,region
5045,55.683963,11.587905,1159297717,85682589,Holbaek,localadmin
5045,55.683963,11.587905,85633121,102191581,Denmark,country
5046,55.855872,12.4806379,85682581,85633121,Capital,region
5046,55.855872,12.4806379,1394014143,85682581,Rudersdal,localadmin
5046,55.855872,12.4806379,1159297843,85682581,Morso,localadmin
5046,55.855872,12.4806379,85633121,102191581,Denmark,country
5047,55.9330654,12.0413422,101818429,1159297739,Frederiksværk,locality
5047,55.9330654,12.0413422,85682581,85633121,Capital,region
5047,55.9330654,12.0413422,1159297739,85682581,Halsnaes,localadmin
5047,55.9330654,12.0413422,85633121,102191581,Denmark,country
5049,55.67146171394557,12.525548536770645,85682581,85633121,Capital,region
5049,55.67146171394557,12.525548536770645,101749159,1159297727,Copenhagen,locality
5049,55.67146171394557,12.525548536770645,1159297879,85682581,Roskilde,localadmin
5049,55.67146171394557,12.525548536770645,85633121,102191581,Denmark,country
5049,55.67146171394557,12.525548536770645,1394014135,85682581,Frederiksberg,localadmin
5136,55.6698422407579,12.525449691561906,1159297879,85682581,Roskilde,localadmin
5136,55.6698422407579,12.525449691561906,1394014135,85682581,Frederiksberg,localadmin
5136,55.6698422407579,12.525449691561906,85682581,85633121,Capital,region
5136,55.6698422407579,12.525449691561906,101749159,1159297727,Copenhagen,locality
5136,55.6698422407579,12.525449691561906,85633121,102191581,Denmark,country
5066,55.309018664436735,10.793810243872079,1394014139,85682575,Nyborg,localadmin
5066,55.309018664436735,10.793810243872079,85633121,102191581,Denmark,country
5066,55.309018664436735,10.793810243872079,101818223,1394014139,Nyborg,locality
5066,55.309018664436735,10.793810243872079,85682575,85633121,Southern,region
5066,55.309018664436735,10.793810243872079,1159297759,85682575,Solrod,localadmin
5086,55.678293016623144,12.562716838592527,85682581,85633121,Capital,region
5086,55.678293016623144,12.562716838592527,85906043,101749159,Meldahlsgade,neighbourhood
5086,55.678293016623144,12.562716838592527,101749159,1159297727,Copenhagen,locality
5086,55.678293016623144,12.562716838592527,1159297727,85682581,Copenhagen,localadmin
5086,55.678293016623144,12.562716838592527,85633121,102191581,Denmark,country
5060,55.69329441725994,12.60236906798096,101749159,1159297727,Copenhagen,locality
5060,55.69329441725994,12.60236906798096,85906115,101749159,Poul Ankers Gade,neighbourhood
5062,55.26397529829642,14.751346037243733,85633121,102191581,Denmark,country
5062,55.26397529829642,14.751346037243733,85682581,85633121,Capital,region
5062,55.26397529829642,14.751346037243733,1159297781,85682581,Aabenraa,localadmin
5062,55.26397529829642,14.751346037243733,1394013995,85682581,Bornholm,localadmin
5076,56.1041667,9.6869444,85682597,85633121,Central Jutland,region
5076,56.1041667,9.6869444,1159297721,85682597,Skanderborg,localadmin
5076,56.1041667,9.6869444,85633121,102191581,Denmark,country
5064,55.68298396306999,12.536023217102032,101749159,1159297727,Copenhagen,locality
5064,55.68298396306999,12.536023217102032,1394014135,85682581,Frederiksberg,localadmin
5064,55.68298396306999,12.536023217102032,1159297879,85682581,Roskilde,localadmin
5064,55.68298396306999,12.536023217102032,85682581,85633121,Capital,region
5064,55.68298396306999,12.536023217102032,85633121,102191581,Denmark,country
5082,55.69270603779706,12.595223420068344,85906115,101749159,Poul Ankers Gade,neighbourhood
5082,55.69270603779706,12.595223420068344,101749159,1159297727,Copenhagen,locality
5082,55.69270603779706,12.595223420068344,85682581,85633121,Capital,region
5082,55.69270603779706,12.595223420068344,1159297727,85682581,Copenhagen,localadmin
5082,55.69270603779706,12.595223420068344,85633121,102191581,Denmark,country
5077,55.948076870564535,11.768665449829117,101818301,1394014017,Rørvig,locality
5077,55.948076870564535,11.768665449829117,85633121,102191581,Denmark,country
5077,55.948076870564535,11.768665449829117,1394014017,85682589,Odsherred,localadmin
5077,55.948076870564535,11.768665449829117,1159297935,85682589,,localadmin
5091,55.950040042732134,11.770854132385269,101818301,1394014017,Rørvig,locality
5091,55.950040042732134,11.770854132385269,85633121,102191581,Denmark,country
5091,55.950040042732134,11.770854132385269,1159297935,85682589,,localadmin
5091,55.950040042732134,11.770854132385269,1394014017,85682589,Odsherred,localadmin
5089,55.77435488195184,12.563890046527089,101754109,1159297723,Taarbæk,locality
5089,55.77435488195184,12.563890046527089,85682581,85633121,Capital,region
5089,55.77435488195184,12.563890046527089,1159297723,85682581,Lyngby-Taarbaek,localadmin
5089,55.77435488195184,12.563890046527089,85633121,102191581,Denmark,country
5084,55.224365256026545,14.897686088327022,85682581,85633121,Capital,region
5084,55.224365256026545,14.897686088327022,85633121,102191581,Denmark,country
5084,55.224365256026545,14.897686088327022,1394013995,85682581,Bornholm,localadmin
5084,55.224365256026545,14.897686088327022,1159297781,85682581,Aabenraa,localadmin
5072,56.36952458027577,9.32426277233886,85682597,85633121,Central Jutland,region
5072,56.36952458027577,9.32426277233886,1159297825,85682597,Hoje-Taastrup,localadmin
5072,56.36952458027577,9.32426277233886,85633121,102191581,Denmark,country
5072,56.36952458027577,9.32426277233886,1394014051,85682597,Viborg,localadmin
5087,55.68467625887592,9.676347824023424,85682575,85633121,Southern,region
5087,55.68467625887592,9.676347824023424,1159297913,85682575,Herlev,localadmin
5087,55.68467625887592,9.676347824023424,85633121,102191581,Denmark,country
5087,55.68467625887592,9.676347824023424,1394014101,85682575,Vejle,localadmin
5070,55.789223184023996,12.59386735714723,101754109,1159297723,Taarbæk,locality
5070,55.789223184023996,12.59386735714723,85682581,85633121,Capital,region
5070,55.789223184023996,12.59386735714723,1159297723,85682581,Lyngby-Taarbaek,localadmin
5070,55.789223184023996,12.59386735714723,85633121,102191581,Denmark,country
5067,55.786376460968995,12.57382494871825,101754109,1159297723,Taarbæk,locality
5067,55.786376460968995,12.57382494871825,85682581,85633121,Capital,region
5067,55.786376460968995,12.57382494871825,1159297723,85682581,Lyngby-Taarbaek,localadmin
5067,55.786376460968995,12.57382494871825,85633121,102191581,Denmark,country
5068,56.02737430400386,9.931258021704114,85682597,85633121,Central Jutland,region
5068,56.02737430400386,9.931258021704114,1159297721,85682597,Skanderborg,localadmin
5068,56.02737430400386,9.931258021704114,85633121,102191581,Denmark,country
5090,56.17357304779644,9.60294397020264,85682597,85633121,Central Jutland,region
5090,56.17357304779644,9.60294397020264,1159297773,85682597,Hjorring,localadmin
5090,56.17357304779644,9.60294397020264,1394014121,85682597,Silkeborg,localadmin
5090,56.17357304779644,9.60294397020264,85633121,102191581,Denmark,country
5095,56.12235859608763,9.709495576660165,85682597,85633121,Central Jutland,region
5095,56.12235859608763,9.709495576660165,1159297773,85682597,Hjorring,localadmin
5095,56.12235859608763,9.709495576660165,1394014121,85682597,Silkeborg,localadmin
5095,56.12235859608763,9.709495576660165,85633121,102191581,Denmark,country
5065,55.77497051347806,12.531589095214848,85682581,85633121,Capital,region
5065,55.77497051347806,12.531589095214848,1159297723,85682581,Lyngby-Taarbaek,localadmin
5065,55.77497051347806,12.531589095214848,101749159,1159297727,Copenhagen,locality
5065,55.77497051347806,12.531589095214848,85633121,102191581,Denmark,country
5071,55.22407799454315,14.899084053611755,85682581,85633121,Capital,region
5071,55.22407799454315,14.899084053611755,85633121,102191581,Denmark,country
5071,55.22407799454315,14.899084053611755,1394013995,85682581,Bornholm,localadmin
5071,55.22407799454315,14.899084053611755,1159297781,85682581,Aabenraa,localadmin
5078,56.72143699999999,10.112897,101805801,1394014035,Hadsund,locality
5078,56.72143699999999,10.112897,85682593,85633121,North Jutland,region
5078,56.72143699999999,10.112897,85633121,102191581,Denmark,country
5078,56.72143699999999,10.112897,1159297835,85682593,Aero,localadmin
5078,56.72143699999999,10.112897,1394014035,85682593,Mariagerfjord,localadmin
5079,56.72143699999999,10.112897,101805801,1394014035,Hadsund,locality
5079,56.72143699999999,10.112897,85682593,85633121,North Jutland,region
5079,56.72143699999999,10.112897,85633121,102191581,Denmark,country
5079,56.72143699999999,10.112897,1394014035,85682593,Mariagerfjord,localadmin
5079,56.72143699999999,10.112897,1159297835,85682593,Aero,localadmin
5080,56.72143699999999,10.112897,101805801,1394014035,Hadsund,locality
5080,56.72143699999999,10.112897,85682593,85633121,North Jutland,region
5080,56.72143699999999,10.112897,1394014035,85682593,Mariagerfjord,localadmin
5080,56.72143699999999,10.112897,85633121,102191581,Denmark,country
5080,56.72143699999999,10.112897,1159297835,85682593,Aero,localadmin
5083,55.0980556,10.1097222,85682575,85633121,Southern,region
5083,55.0980556,10.1097222,85633121,102191581,Denmark,country
5083,55.0980556,10.1097222,1159297885,85682575,Rebild,localadmin
5083,55.0980556,10.1097222,1394014055,85682575,Faaborg-Midtfyn,localadmin
5085,55.2304067,11.7665765,101818313,1394013979,Næstved,locality
5085,55.2304067,11.7665765,85682589,85633121,Zealand,region
5085,55.2304067,11.7665765,85633121,102191581,Denmark,country
5085,55.2304067,11.7665765,1394013979,85682589,Naestved,localadmin
5085,55.2304067,11.7665765,1159297917,85682589,Lemvig,localadmin
5088,55.911232,10.100853,1159297815,85682597,Fredensborg,localadmin
5088,55.911232,10.100853,85682597,85633121,Central Jutland,region
5088,55.911232,10.100853,1394014033,85682597,Odder,localadmin
5088,55.911232,10.100853,85633121,102191581,Denmark,country
5094,56.410313,9.358065,101846105,1394014051,Hald Ege,locality
5094,56.410313,9.358065,85682597,85633121,Central Jutland,region
5094,56.410313,9.358065,85633121,102191581,Denmark,country
5094,56.410313,9.358065,1394014051,85682597,Viborg,localadmin
5094,56.410313,9.358065,1159297825,85682597,Hoje-Taastrup,localadmin
5093,57.66494522185146,10.384391809448248,85682593,85633121,North Jutland,region
5124,55.66976800857312,12.5206217153351,85682581,85633121,Capital,region
5124,55.66976800857312,12.5206217153351,1394014135,85682581,Frederiksberg,localadmin
5124,55.66976800857312,12.5206217153351,101749159,1159297727,Copenhagen,locality
5124,55.66976800857312,12.5206217153351,1159297879,85682581,Roskilde,localadmin
5124,55.66976800857312,12.5206217153351,85633121,102191581,Denmark,country
5120,55.67484157614082,12.531561060188308,85682581,85633121,Capital,region
5120,55.67484157614082,12.531561060188308,101749159,1159297727,Copenhagen,locality
5120,55.67484157614082,12.531561060188308,1159297879,85682581,Roskilde,localadmin
5120,55.67484157614082,12.531561060188308,1394014135,85682581,Frederiksberg,localadmin
5120,55.67484157614082,12.531561060188308,85633121,102191581,Denmark,country
5121,55.67715797178016,12.528040963073712,85682581,85633121,Capital,region
5121,55.67715797178016,12.528040963073712,101749159,1159297727,Copenhagen,locality
5121,55.67715797178016,12.528040963073712,1394014135,85682581,Frederiksberg,localadmin
5121,55.67715797178016,12.528040963073712,1159297879,85682581,Roskilde,localadmin
5121,55.67715797178016,12.528040963073712,85633121,102191581,Denmark,country
5098,55.67207317123435,12.524693841000367,101749159,1159297727,Copenhagen,locality
5098,55.67207317123435,12.524693841000367,85682581,85633121,Capital,region
5098,55.67207317123435,12.524693841000367,1159297879,85682581,Roskilde,localadmin
5098,55.67207317123435,12.524693841000367,1394014135,85682581,Frederiksberg,localadmin
5098,55.67207317123435,12.524693841000367,85633121,102191581,Denmark,country
5123,55.67582871210303,12.520948252856442,1159297879,85682581,Roskilde,localadmin
5123,55.67582871210303,12.520948252856442,1394014135,85682581,Frederiksberg,localadmin
5123,55.67582871210303,12.520948252856442,101749159,1159297727,Copenhagen,locality
5123,55.67582871210303,12.520948252856442,85682581,85633121,Capital,region
5123,55.67582871210303,12.520948252856442,85633121,102191581,Denmark,country
5108,55.43731320437033,11.584325762609877,85682589,85633121,Zealand,region
5108,55.43731320437033,11.584325762609877,1159297921,85682589,Esbjerg,localadmin
